order_id,client_id,created_at,status,entered_workflow,attempted_login,login_success,order_complete,order_value
ORD-004971,CLT-017,2024-06-23T02:55:15,workflow_abandoned,1,0,0,0,
ORD-004972,CLT-056,2024-04-20T08:54:29,initiated_only,0,0,0,0,
ORD-004973,CLT-026,2024-04-17T00:22:40,initiated_only,0,0,0,0,
ORD-004974,CLT-001,2024-05-19T03:41:45,initiated_only,0,0,0,0,
ORD-004975,CLT-032,2024-02-11T10:43:17,initiated_only,0,0,0,0,
ORD-004976,CLT-056,2024-05-01T10:39:12,initiated_only,0,0,0,0,
ORD-004977,CLT-017,2024-04-05T16:26:33,completed,1,1,1,1,4456.17
ORD-004978,CLT-065,2024-05-15T21:30:24,initiated_only,0,0,0,0,
ORD-004979,CLT-052,2024-06-29T07:29:43,login_failed,1,1,0,0,
ORD-004980,CLT-027,2024-04-18T10:51:11,login_failed,1,1,0,0,
ORD-004981,CLT-041,2024-02-02T21:46:02,initiated_only,0,0,0,0,
ORD-004982,CLT-018,2024-05-02T08:49:33,workflow_abandoned,1,0,0,0,
ORD-004983,CLT-061,2024-06-02T14:43:30,initiated_only,0,0,0,0,
ORD-004984,CLT-017,2024-06-23T08:04:59,login_failed,1,1,0,0,
ORD-004985,CLT-047,2024-04-08T07:42:48,completed,1,1,1,1,211.62
ORD-004986,CLT-056,2024-06-10T05:58:28,workflow_abandoned,1,0,0,0,
ORD-004987,CLT-052,2024-02-07T01:42:22,initiated_only,0,0,0,0,
ORD-004988,CLT-046,2024-05-03T04:01:06,initiated_only,0,0,0,0,
ORD-004989,CLT-052,2024-06-20T11:15:22,initiated_only,0,0,0,0,
ORD-004990,CLT-053,2024-05-21T13:03:11,login_failed,1,1,0,0,
ORD-004991,CLT-076,2024-02-10T13:23:06,workflow_abandoned,1,0,0,0,
ORD-004992,CLT-074,2024-05-11T22:11:31,login_failed,1,1,0,0,
ORD-004993,CLT-077,2024-06-02T07:46:20,login_failed,1,1,0,0,
ORD-004994,CLT-076,2024-05-23T17:04:57,initiated_only,0,0,0,0,
ORD-004995,CLT-041,2024-01-03T18:12:17,initiated_only,0,0,0,0,
ORD-004996,CLT-027,2024-01-28T18:04:00,initiated_only,0,0,0,0,
ORD-004997,CLT-056,2024-02-27T14:15:03,completed,1,1,1,1,4487.3
ORD-004998,CLT-013,2024-01-26T09:23:47,workflow_abandoned,1,0,0,0,
ORD-004999,CLT-069,2024-06-05T10:16:56,initiated_only,0,0,0,0,
ORD-005000,CLT-014,2024-03-04T23:47:15,initiated_only,0,0,0,0,
ORD-005001,CLT-044,2024-02-14T06:27:23,completed,1,1,1,1,2297.3
ORD-005002,CLT-021,2024-01-27T16:39:35,initiated_only,0,0,0,0,
ORD-005003,CLT-068,2024-05-16T13:08:41,initiated_only,0,0,0,0,
ORD-005004,CLT-039,2024-02-03T12:29:26,initiated_only,0,0,0,0,
ORD-005005,CLT-021,2024-03-07T05:12:44,login_failed,1,1,0,0,
ORD-005006,CLT-066,2024-05-30T08:44:18,login_failed,1,1,0,0,
ORD-005007,CLT-068,2024-05-04T20:24:39,initiated_only,0,0,0,0,
ORD-005008,CLT-043,2024-05-07T15:04:28,initiated_only,0,0,0,0,
ORD-005009,CLT-009,2024-03-16T07:53:53,initiated_only,0,0,0,0,
ORD-005010,CLT-010,2024-05-22T00:02:44,workflow_abandoned,1,0,0,0,
ORD-005011,CLT-048,2024-03-18T19:55:43,workflow_abandoned,1,0,0,0,
ORD-005012,CLT-069,2024-06-17T21:45:00,initiated_only,0,0,0,0,
ORD-005013,CLT-042,2024-04-10T01:32:12,login_failed,1,1,0,0,
ORD-005014,CLT-050,2024-02-07T10:30:09,initiated_only,0,0,0,0,
ORD-005015,CLT-001,2024-06-15T06:43:19,initiated_only,0,0,0,0,
ORD-005016,CLT-020,2024-02-09T02:16:07,login_failed,1,1,0,0,
ORD-005017,CLT-019,2024-03-22T00:12:13,completed,1,1,1,1,1910.38
ORD-005018,CLT-041,2024-05-22T05:29:14,login_failed,1,1,0,0,
ORD-005019,CLT-067,2024-03-18T09:35:51,workflow_abandoned,1,0,0,0,
ORD-005020,CLT-064,2024-03-09T08:44:31,workflow_abandoned,1,0,0,0,
ORD-005021,CLT-056,2024-02-23T07:42:56,login_failed,1,1,0,0,
ORD-005022,CLT-054,2024-06-05T23:12:53,initiated_only,0,0,0,0,
ORD-005023,CLT-008,2024-03-10T09:40:00,login_failed,1,1,0,0,
ORD-005024,CLT-023,2024-06-22T03:58:06,completed,1,1,1,1,3135.79
ORD-005025,CLT-038,2024-01-01T23:00:50,workflow_abandoned,1,0,0,0,
ORD-005026,CLT-068,2024-03-19T22:35:40,initiated_only,0,0,0,0,
ORD-005027,CLT-003,2024-04-09T12:41:47,initiated_only,0,0,0,0,
ORD-005028,CLT-061,2024-06-17T09:44:18,completed,1,1,1,1,1131.13
ORD-005029,CLT-080,2024-02-27T22:10:27,initiated_only,0,0,0,0,
ORD-005030,CLT-028,2024-04-09T13:19:47,initiated_only,0,0,0,0,
ORD-005031,CLT-006,2024-06-03T19:45:02,initiated_only,0,0,0,0,
ORD-005032,CLT-070,2024-04-28T17:37:35,initiated_only,0,0,0,0,
ORD-005033,CLT-078,2024-05-30T20:25:32,initiated_only,0,0,0,0,
ORD-005034,CLT-028,2024-02-22T06:09:57,initiated_only,0,0,0,0,
ORD-005035,CLT-056,2024-05-03T21:09:21,login_failed,1,1,0,0,
ORD-005036,CLT-074,2024-06-19T10:05:53,workflow_abandoned,1,0,0,0,
ORD-005037,CLT-020,2024-04-17T19:35:59,login_failed,1,1,0,0,
ORD-005038,CLT-002,2024-02-28T00:37:16,login_success_incomplete,1,1,1,0,
ORD-005039,CLT-063,2024-02-28T02:09:50,initiated_only,0,0,0,0,
ORD-005040,CLT-002,2024-04-21T06:32:43,workflow_abandoned,1,0,0,0,
ORD-005041,CLT-074,2024-02-18T18:44:44,initiated_only,0,0,0,0,
ORD-005042,CLT-075,2024-06-09T20:33:48,initiated_only,0,0,0,0,
ORD-005043,CLT-018,2024-05-07T17:51:17,initiated_only,0,0,0,0,
ORD-005044,CLT-079,2024-02-18T17:37:36,workflow_abandoned,1,0,0,0,
ORD-005045,CLT-006,2024-06-04T14:56:17,login_failed,1,1,0,0,
ORD-005046,CLT-018,2024-03-05T11:48:28,initiated_only,0,0,0,0,
ORD-005047,CLT-003,2024-04-01T00:02:18,completed,1,1,1,1,3771.69
ORD-005048,CLT-059,2024-04-01T11:47:16,login_failed,1,1,0,0,
ORD-005049,CLT-015,2024-05-07T10:36:27,login_failed,1,1,0,0,
ORD-005050,CLT-067,2024-05-20T03:03:38,login_failed,1,1,0,0,
ORD-005051,CLT-078,2024-03-03T03:18:29,initiated_only,0,0,0,0,
ORD-005052,CLT-051,2024-05-15T05:08:21,initiated_only,0,0,0,0,
ORD-005053,CLT-014,2024-04-20T18:57:46,login_failed,1,1,0,0,
ORD-005054,CLT-055,2024-01-07T01:04:00,initiated_only,0,0,0,0,
ORD-005055,CLT-071,2024-03-14T03:45:13,initiated_only,0,0,0,0,
ORD-005056,CLT-022,2024-03-30T04:14:39,login_failed,1,1,0,0,
ORD-005057,CLT-057,2024-02-07T08:58:27,initiated_only,0,0,0,0,
ORD-005058,CLT-024,2024-06-12T18:38:33,initiated_only,0,0,0,0,
ORD-005059,CLT-012,2024-03-13T03:27:26,workflow_abandoned,1,0,0,0,
ORD-005060,CLT-012,2024-04-01T00:28:56,initiated_only,0,0,0,0,
ORD-005061,CLT-019,2024-06-21T02:42:32,login_failed,1,1,0,0,
ORD-005062,CLT-080,2024-04-16T13:24:14,initiated_only,0,0,0,0,
ORD-005063,CLT-054,2024-06-29T04:05:57,login_failed,1,1,0,0,
ORD-005064,CLT-061,2024-01-24T02:47:59,login_failed,1,1,0,0,
ORD-005065,CLT-022,2024-02-14T06:33:08,workflow_abandoned,1,0,0,0,
ORD-005066,CLT-055,2024-03-02T10:20:13,initiated_only,0,0,0,0,
ORD-005067,CLT-070,2024-05-01T21:14:06,initiated_only,0,0,0,0,
ORD-005068,CLT-071,2024-02-24T11:32:29,initiated_only,0,0,0,0,
ORD-005069,CLT-075,2024-03-03T17:06:22,initiated_only,0,0,0,0,
ORD-005070,CLT-057,2024-03-22T16:41:38,login_failed,1,1,0,0,
ORD-005071,CLT-070,2024-04-15T00:14:58,initiated_only,0,0,0,0,
ORD-005072,CLT-058,2024-05-25T10:20:45,login_failed,1,1,0,0,
ORD-005073,CLT-064,2024-04-26T23:59:05,login_failed,1,1,0,0,
ORD-005074,CLT-050,2024-02-02T13:17:51,login_failed,1,1,0,0,
ORD-005075,CLT-057,2024-03-20T19:30:53,completed,1,1,1,1,2499.14
ORD-005076,CLT-011,2024-01-30T07:25:14,completed,1,1,1,1,3231.66
ORD-005077,CLT-078,2024-01-06T09:49:28,initiated_only,0,0,0,0,
ORD-005078,CLT-012,2024-04-16T06:03:11,initiated_only,0,0,0,0,
ORD-005079,CLT-020,2024-06-29T06:38:59,initiated_only,0,0,0,0,
ORD-005080,CLT-067,2024-05-04T23:16:43,workflow_abandoned,1,0,0,0,
ORD-005081,CLT-066,2024-05-28T22:33:14,workflow_abandoned,1,0,0,0,
ORD-005082,CLT-063,2024-01-02T08:49:19,initiated_only,0,0,0,0,
ORD-005083,CLT-077,2024-01-08T02:47:30,initiated_only,0,0,0,0,
ORD-005084,CLT-076,2024-01-26T14:57:20,workflow_abandoned,1,0,0,0,
ORD-005085,CLT-019,2024-03-16T06:27:01,initiated_only,0,0,0,0,
ORD-005086,CLT-029,2024-02-23T09:07:52,initiated_only,0,0,0,0,
ORD-005087,CLT-056,2024-05-08T10:07:41,workflow_abandoned,1,0,0,0,
ORD-005088,CLT-032,2024-05-18T14:46:24,login_failed,1,1,0,0,
ORD-005089,CLT-053,2024-06-16T10:23:11,initiated_only,0,0,0,0,
ORD-005090,CLT-029,2024-02-07T02:09:57,workflow_abandoned,1,0,0,0,
ORD-005091,CLT-063,2024-03-26T21:04:37,login_success_incomplete,1,1,1,0,
ORD-005092,CLT-028,2024-01-20T10:43:58,login_success_incomplete,1,1,1,0,
ORD-005093,CLT-005,2024-03-10T09:57:38,login_failed,1,1,0,0,
ORD-005094,CLT-029,2024-04-10T07:25:45,workflow_abandoned,1,0,0,0,
ORD-005095,CLT-040,2024-03-12T09:20:50,initiated_only,0,0,0,0,
ORD-005096,CLT-014,2024-01-15T19:48:58,login_failed,1,1,0,0,
ORD-005097,CLT-014,2024-05-26T03:06:12,login_failed,1,1,0,0,
ORD-005098,CLT-007,2024-02-08T12:51:13,workflow_abandoned,1,0,0,0,
ORD-005099,CLT-051,2024-06-08T01:26:53,initiated_only,0,0,0,0,
ORD-005100,CLT-010,2024-05-24T09:40:53,workflow_abandoned,1,0,0,0,
ORD-005101,CLT-058,2024-04-29T23:40:12,login_failed,1,1,0,0,
ORD-005102,CLT-039,2024-06-05T04:17:37,initiated_only,0,0,0,0,
ORD-005103,CLT-055,2024-04-09T11:51:18,login_failed,1,1,0,0,
ORD-005104,CLT-004,2024-06-26T16:06:47,initiated_only,0,0,0,0,
ORD-005105,CLT-055,2024-05-20T21:40:38,initiated_only,0,0,0,0,
ORD-005106,CLT-003,2024-01-13T21:25:00,workflow_abandoned,1,0,0,0,
ORD-005107,CLT-062,2024-02-12T10:53:19,initiated_only,0,0,0,0,
ORD-005108,CLT-027,2024-06-17T15:59:17,login_failed,1,1,0,0,
ORD-005109,CLT-021,2024-04-26T18:49:12,initiated_only,0,0,0,0,
ORD-005110,CLT-057,2024-02-15T08:17:19,login_failed,1,1,0,0,
ORD-005111,CLT-005,2024-01-27T13:05:31,initiated_only,0,0,0,0,
ORD-005112,CLT-072,2024-03-12T12:21:00,initiated_only,0,0,0,0,
ORD-005113,CLT-021,2024-06-08T13:08:44,login_success_incomplete,1,1,1,0,
ORD-005114,CLT-009,2024-04-16T19:08:24,workflow_abandoned,1,0,0,0,
ORD-005115,CLT-075,2024-03-25T01:16:33,initiated_only,0,0,0,0,
ORD-005116,CLT-060,2024-06-25T18:41:15,login_failed,1,1,0,0,
ORD-005117,CLT-033,2024-03-16T11:49:42,login_failed,1,1,0,0,
ORD-005118,CLT-070,2024-02-25T00:54:17,initiated_only,0,0,0,0,
ORD-005119,CLT-063,2024-02-21T23:44:04,initiated_only,0,0,0,0,
ORD-005120,CLT-079,2024-01-23T07:29:38,login_failed,1,1,0,0,
ORD-005121,CLT-022,2024-01-15T22:29:06,initiated_only,0,0,0,0,
ORD-005122,CLT-073,2024-04-17T03:37:39,workflow_abandoned,1,0,0,0,
ORD-005123,CLT-013,2024-02-14T06:12:53,initiated_only,0,0,0,0,
ORD-005124,CLT-036,2024-05-09T15:27:26,workflow_abandoned,1,0,0,0,
ORD-005125,CLT-076,2024-02-19T13:03:51,initiated_only,0,0,0,0,
ORD-005126,CLT-063,2024-06-06T10:53:15,login_failed,1,1,0,0,
ORD-005127,CLT-017,2024-04-14T02:00:31,workflow_abandoned,1,0,0,0,
ORD-005128,CLT-026,2024-05-29T15:29:30,initiated_only,0,0,0,0,
ORD-005129,CLT-055,2024-06-14T14:03:44,initiated_only,0,0,0,0,
ORD-005130,CLT-004,2024-04-21T16:20:13,initiated_only,0,0,0,0,
ORD-005131,CLT-024,2024-01-23T15:16:44,initiated_only,0,0,0,0,
ORD-005132,CLT-049,2024-03-28T20:25:46,login_failed,1,1,0,0,
ORD-005133,CLT-056,2024-01-16T03:19:03,workflow_abandoned,1,0,0,0,
ORD-005134,CLT-031,2024-02-23T23:02:14,workflow_abandoned,1,0,0,0,
ORD-005135,CLT-017,2024-01-26T22:48:18,initiated_only,0,0,0,0,
ORD-005136,CLT-035,2024-04-29T04:08:08,initiated_only,0,0,0,0,
ORD-005137,CLT-027,2024-05-20T19:40:03,completed,1,1,1,1,1918.8
ORD-005138,CLT-003,2024-01-19T05:04:50,completed,1,1,1,1,1661.26
ORD-005139,CLT-052,2024-01-24T08:37:39,completed,1,1,1,1,4320.06
ORD-005140,CLT-009,2024-03-29T22:04:03,login_failed,1,1,0,0,
ORD-005141,CLT-018,2024-06-17T15:45:13,initiated_only,0,0,0,0,
ORD-005142,CLT-015,2024-04-16T17:15:14,completed,1,1,1,1,2924.54
ORD-005143,CLT-046,2024-05-22T17:38:49,initiated_only,0,0,0,0,
ORD-005144,CLT-079,2024-05-03T01:16:57,completed,1,1,1,1,3489.48
ORD-005145,CLT-049,2024-06-14T05:03:07,initiated_only,0,0,0,0,
ORD-005146,CLT-039,2024-04-28T00:48:50,login_failed,1,1,0,0,
ORD-005147,CLT-071,2024-03-03T19:02:35,login_failed,1,1,0,0,
ORD-005148,CLT-027,2024-06-10T12:12:20,initiated_only,0,0,0,0,
ORD-005149,CLT-037,2024-06-28T16:29:17,initiated_only,0,0,0,0,
ORD-005150,CLT-052,2024-04-03T10:08:25,login_failed,1,1,0,0,
ORD-005151,CLT-039,2024-04-01T00:52:07,initiated_only,0,0,0,0,
ORD-005152,CLT-009,2024-02-19T01:37:30,initiated_only,0,0,0,0,
ORD-005153,CLT-011,2024-03-13T13:59:38,initiated_only,0,0,0,0,
ORD-005154,CLT-026,2024-01-29T21:32:13,login_failed,1,1,0,0,
ORD-005155,CLT-068,2024-04-10T09:40:04,workflow_abandoned,1,0,0,0,
ORD-005156,CLT-018,2024-06-18T21:05:23,initiated_only,0,0,0,0,
ORD-005157,CLT-075,2024-03-03T13:42:13,login_failed,1,1,0,0,
ORD-005158,CLT-066,2024-02-07T17:35:34,login_failed,1,1,0,0,
ORD-005159,CLT-013,2024-05-20T09:49:41,initiated_only,0,0,0,0,
ORD-005160,CLT-032,2024-01-17T15:44:10,login_failed,1,1,0,0,
ORD-005161,CLT-033,2024-02-14T10:28:17,completed,1,1,1,1,4040.9
ORD-005162,CLT-063,2024-06-04T00:57:42,initiated_only,0,0,0,0,
ORD-005163,CLT-013,2024-01-09T19:17:13,initiated_only,0,0,0,0,
ORD-005164,CLT-068,2024-03-03T03:41:50,login_failed,1,1,0,0,
ORD-005165,CLT-053,2024-05-04T17:24:14,initiated_only,0,0,0,0,
ORD-005166,CLT-019,2024-06-16T17:14:58,login_success_incomplete,1,1,1,0,
ORD-005167,CLT-048,2024-02-21T02:57:51,workflow_abandoned,1,0,0,0,
ORD-005168,CLT-005,2024-01-11T06:02:13,login_failed,1,1,0,0,
ORD-005169,CLT-043,2024-05-05T15:23:14,initiated_only,0,0,0,0,
ORD-005170,CLT-003,2024-05-11T03:02:00,workflow_abandoned,1,0,0,0,
ORD-005171,CLT-013,2024-01-19T14:38:08,login_failed,1,1,0,0,
ORD-005172,CLT-014,2024-03-02T04:10:45,login_failed,1,1,0,0,
ORD-005173,CLT-013,2024-06-15T23:30:01,workflow_abandoned,1,0,0,0,
ORD-005174,CLT-067,2024-01-28T07:28:27,workflow_abandoned,1,0,0,0,
ORD-005175,CLT-005,2024-03-03T01:03:10,workflow_abandoned,1,0,0,0,
ORD-005176,CLT-023,2024-01-10T03:55:42,login_success_incomplete,1,1,1,0,
ORD-005177,CLT-006,2024-06-14T02:51:17,workflow_abandoned,1,0,0,0,
ORD-005178,CLT-040,2024-02-10T14:21:51,completed,1,1,1,1,1071.37
ORD-005179,CLT-049,2024-01-23T16:03:54,initiated_only,0,0,0,0,
ORD-005180,CLT-077,2024-02-19T08:29:07,workflow_abandoned,1,0,0,0,
ORD-005181,CLT-043,2024-01-25T12:19:22,login_failed,1,1,0,0,
ORD-005182,CLT-039,2024-04-28T08:03:55,workflow_abandoned,1,0,0,0,
ORD-005183,CLT-075,2024-04-09T10:05:14,completed,1,1,1,1,4089.15
ORD-005184,CLT-046,2024-02-18T01:30:49,login_failed,1,1,0,0,
ORD-005185,CLT-032,2024-02-23T17:38:43,initiated_only,0,0,0,0,
ORD-005186,CLT-047,2024-02-04T10:29:47,initiated_only,0,0,0,0,
ORD-005187,CLT-046,2024-03-19T14:20:44,initiated_only,0,0,0,0,
ORD-005188,CLT-023,2024-03-15T11:55:50,initiated_only,0,0,0,0,
ORD-005189,CLT-043,2024-04-19T06:28:04,initiated_only,0,0,0,0,
ORD-005190,CLT-050,2024-01-31T14:57:48,login_failed,1,1,0,0,
ORD-005191,CLT-054,2024-03-21T20:58:47,login_failed,1,1,0,0,
ORD-005192,CLT-032,2024-03-19T12:16:00,initiated_only,0,0,0,0,
ORD-005193,CLT-021,2024-02-26T00:42:38,initiated_only,0,0,0,0,
ORD-005194,CLT-035,2024-06-28T09:14:18,initiated_only,0,0,0,0,
ORD-005195,CLT-041,2024-05-09T12:05:17,login_failed,1,1,0,0,
ORD-005196,CLT-053,2024-01-25T17:10:34,initiated_only,0,0,0,0,
ORD-005197,CLT-074,2024-04-17T01:54:59,initiated_only,0,0,0,0,
ORD-005198,CLT-020,2024-02-26T05:48:07,workflow_abandoned,1,0,0,0,
ORD-005199,CLT-050,2024-04-05T21:31:37,initiated_only,0,0,0,0,
ORD-005200,CLT-014,2024-03-06T18:42:41,login_failed,1,1,0,0,
ORD-005201,CLT-054,2024-02-08T03:49:46,initiated_only,0,0,0,0,
ORD-005202,CLT-029,2024-03-03T21:51:48,workflow_abandoned,1,0,0,0,
ORD-005203,CLT-071,2024-03-04T19:01:51,login_failed,1,1,0,0,
ORD-005204,CLT-013,2024-03-17T08:53:38,initiated_only,0,0,0,0,
ORD-005205,CLT-073,2024-04-01T08:10:16,initiated_only,0,0,0,0,
ORD-005206,CLT-078,2024-05-26T00:48:37,initiated_only,0,0,0,0,
ORD-005207,CLT-010,2024-03-21T15:20:51,workflow_abandoned,1,0,0,0,
ORD-005208,CLT-065,2024-01-17T04:13:02,workflow_abandoned,1,0,0,0,
ORD-005209,CLT-026,2024-05-14T21:14:55,login_success_incomplete,1,1,1,0,
ORD-005210,CLT-049,2024-01-12T10:38:13,login_failed,1,1,0,0,
ORD-005211,CLT-013,2024-02-23T04:19:30,initiated_only,0,0,0,0,
ORD-005212,CLT-062,2024-04-17T13:18:59,initiated_only,0,0,0,0,
ORD-005213,CLT-018,2024-03-16T01:40:29,initiated_only,0,0,0,0,
ORD-005214,CLT-016,2024-01-26T14:18:07,initiated_only,0,0,0,0,
ORD-005215,CLT-051,2024-06-01T04:33:35,workflow_abandoned,1,0,0,0,
ORD-005216,CLT-057,2024-03-18T01:30:15,workflow_abandoned,1,0,0,0,
ORD-005217,CLT-075,2024-06-10T10:21:38,initiated_only,0,0,0,0,
ORD-005218,CLT-038,2024-03-07T21:21:32,initiated_only,0,0,0,0,
ORD-005219,CLT-025,2024-04-26T02:10:23,login_failed,1,1,0,0,
ORD-005220,CLT-076,2024-05-02T10:51:06,initiated_only,0,0,0,0,
ORD-005221,CLT-051,2024-06-08T08:33:00,initiated_only,0,0,0,0,
ORD-005222,CLT-011,2024-05-09T16:01:54,workflow_abandoned,1,0,0,0,
ORD-005223,CLT-050,2024-05-19T12:56:36,login_failed,1,1,0,0,
ORD-005224,CLT-004,2024-03-20T22:37:57,initiated_only,0,0,0,0,
ORD-005225,CLT-028,2024-03-04T19:33:26,completed,1,1,1,1,1015.08
ORD-005226,CLT-074,2024-01-06T08:20:42,workflow_abandoned,1,0,0,0,
ORD-005227,CLT-078,2024-02-22T20:07:05,initiated_only,0,0,0,0,
ORD-005228,CLT-011,2024-02-07T19:18:32,login_failed,1,1,0,0,
ORD-005229,CLT-054,2024-06-10T19:08:12,workflow_abandoned,1,0,0,0,
ORD-005230,CLT-036,2024-04-13T14:11:34,initiated_only,0,0,0,0,
ORD-005231,CLT-073,2024-04-15T22:11:32,initiated_only,0,0,0,0,
ORD-005232,CLT-008,2024-01-14T19:37:26,initiated_only,0,0,0,0,
ORD-005233,CLT-028,2024-01-08T07:40:54,login_failed,1,1,0,0,
ORD-005234,CLT-002,2024-02-24T22:31:46,initiated_only,0,0,0,0,
ORD-005235,CLT-011,2024-05-29T20:11:30,workflow_abandoned,1,0,0,0,
ORD-005236,CLT-021,2024-06-22T12:37:37,initiated_only,0,0,0,0,
ORD-005237,CLT-072,2024-06-10T07:46:45,initiated_only,0,0,0,0,
ORD-005238,CLT-016,2024-03-19T11:42:02,initiated_only,0,0,0,0,
ORD-005239,CLT-010,2024-06-19T03:15:10,initiated_only,0,0,0,0,
ORD-005240,CLT-038,2024-01-29T00:51:25,workflow_abandoned,1,0,0,0,
ORD-005241,CLT-065,2024-06-22T20:29:15,initiated_only,0,0,0,0,
ORD-005242,CLT-071,2024-02-20T16:58:06,initiated_only,0,0,0,0,
ORD-005243,CLT-027,2024-03-02T23:49:11,login_failed,1,1,0,0,
ORD-005244,CLT-013,2024-04-04T07:21:20,initiated_only,0,0,0,0,
ORD-005245,CLT-013,2024-02-09T21:16:29,initiated_only,0,0,0,0,
ORD-005246,CLT-011,2024-03-03T21:36:07,initiated_only,0,0,0,0,
ORD-005247,CLT-012,2024-06-02T13:00:07,completed,1,1,1,1,2998.24
ORD-005248,CLT-040,2024-06-28T20:30:40,initiated_only,0,0,0,0,
ORD-005249,CLT-018,2024-02-28T22:12:11,initiated_only,0,0,0,0,
ORD-005250,CLT-001,2024-02-01T08:58:47,initiated_only,0,0,0,0,
ORD-005251,CLT-012,2024-02-26T04:22:01,login_failed,1,1,0,0,
ORD-005252,CLT-039,2024-03-02T13:51:26,login_failed,1,1,0,0,
ORD-005253,CLT-078,2024-02-11T09:14:33,initiated_only,0,0,0,0,
ORD-005254,CLT-066,2024-03-12T13:20:44,login_failed,1,1,0,0,
ORD-005255,CLT-031,2024-04-17T14:19:45,initiated_only,0,0,0,0,
ORD-005256,CLT-064,2024-02-28T13:51:46,initiated_only,0,0,0,0,
ORD-005257,CLT-049,2024-01-24T17:05:36,initiated_only,0,0,0,0,
ORD-005258,CLT-022,2024-02-18T10:46:15,initiated_only,0,0,0,0,
ORD-005259,CLT-037,2024-06-19T07:00:58,workflow_abandoned,1,0,0,0,
ORD-005260,CLT-043,2024-02-12T06:59:53,login_failed,1,1,0,0,
ORD-005261,CLT-024,2024-03-16T10:42:33,login_failed,1,1,0,0,
ORD-005262,CLT-042,2024-02-04T01:53:27,initiated_only,0,0,0,0,
ORD-005263,CLT-040,2024-06-22T11:38:40,login_failed,1,1,0,0,
ORD-005264,CLT-009,2024-05-17T09:35:35,login_failed,1,1,0,0,
ORD-005265,CLT-068,2024-06-26T15:44:59,initiated_only,0,0,0,0,
ORD-005266,CLT-078,2024-02-24T19:44:13,workflow_abandoned,1,0,0,0,
ORD-005267,CLT-008,2024-01-06T22:43:30,login_failed,1,1,0,0,
ORD-005268,CLT-056,2024-03-28T15:45:32,workflow_abandoned,1,0,0,0,
ORD-005269,CLT-047,2024-03-11T16:39:01,initiated_only,0,0,0,0,
ORD-005270,CLT-019,2024-06-14T09:23:08,initiated_only,0,0,0,0,
ORD-005271,CLT-012,2024-03-29T11:38:41,login_failed,1,1,0,0,
ORD-005272,CLT-047,2024-01-06T00:39:27,workflow_abandoned,1,0,0,0,
ORD-005273,CLT-006,2024-01-17T02:49:21,workflow_abandoned,1,0,0,0,
ORD-005274,CLT-015,2024-06-11T21:14:29,workflow_abandoned,1,0,0,0,
ORD-005275,CLT-054,2024-06-16T05:13:50,login_failed,1,1,0,0,
ORD-005276,CLT-014,2024-06-19T06:52:39,workflow_abandoned,1,0,0,0,
ORD-005277,CLT-053,2024-03-20T10:54:28,initiated_only,0,0,0,0,
ORD-005278,CLT-035,2024-06-05T03:52:33,initiated_only,0,0,0,0,
ORD-005279,CLT-069,2024-01-28T07:47:46,completed,1,1,1,1,784.23
ORD-005280,CLT-021,2024-01-28T04:28:47,completed,1,1,1,1,1562.76
ORD-005281,CLT-069,2024-02-23T22:15:34,workflow_abandoned,1,0,0,0,
ORD-005282,CLT-046,2024-04-27T16:08:40,initiated_only,0,0,0,0,
ORD-005283,CLT-001,2024-02-22T23:53:50,workflow_abandoned,1,0,0,0,
ORD-005284,CLT-058,2024-04-27T13:05:12,initiated_only,0,0,0,0,
ORD-005285,CLT-014,2024-05-16T19:21:09,login_failed,1,1,0,0,
ORD-005286,CLT-041,2024-02-07T17:13:25,workflow_abandoned,1,0,0,0,
ORD-005287,CLT-019,2024-02-01T23:42:24,initiated_only,0,0,0,0,
ORD-005288,CLT-017,2024-06-28T07:59:18,initiated_only,0,0,0,0,
ORD-005289,CLT-056,2024-02-26T04:05:16,workflow_abandoned,1,0,0,0,
ORD-005290,CLT-063,2024-04-18T01:35:32,initiated_only,0,0,0,0,
ORD-005291,CLT-060,2024-04-11T18:54:23,login_failed,1,1,0,0,
ORD-005292,CLT-004,2024-06-22T18:47:32,login_failed,1,1,0,0,
ORD-005293,CLT-043,2024-02-17T02:31:37,login_failed,1,1,0,0,
ORD-005294,CLT-066,2024-05-27T18:17:10,initiated_only,0,0,0,0,
ORD-005295,CLT-034,2024-02-25T21:45:48,login_failed,1,1,0,0,
ORD-005296,CLT-017,2024-04-16T21:59:40,login_failed,1,1,0,0,
ORD-005297,CLT-079,2024-02-13T08:31:33,login_failed,1,1,0,0,
ORD-005298,CLT-072,2024-05-04T18:09:08,initiated_only,0,0,0,0,
ORD-005299,CLT-030,2024-03-31T05:28:06,initiated_only,0,0,0,0,
ORD-005300,CLT-019,2024-01-19T21:40:09,workflow_abandoned,1,0,0,0,
ORD-005301,CLT-057,2024-02-18T15:47:31,initiated_only,0,0,0,0,
ORD-005302,CLT-052,2024-04-25T18:46:44,initiated_only,0,0,0,0,
ORD-005303,CLT-043,2024-04-17T07:04:03,login_failed,1,1,0,0,
ORD-005304,CLT-074,2024-02-29T10:20:52,initiated_only,0,0,0,0,
ORD-005305,CLT-036,2024-02-06T05:29:26,initiated_only,0,0,0,0,
ORD-005306,CLT-054,2024-04-27T00:59:06,initiated_only,0,0,0,0,
